host,para,weight
h_OG0004011,p_OG0002772,5
h_OG0004021,p_OG0002772,5
h_OG0004026,p_OG0002772,4
h_OG0004051,p_OG0002772,4
h_OG0004195,p_OG0002772,5
h_OG0004198,p_OG0002772,4
h_OG0004239,p_OG0002772,6
h_OG0004389,p_OG0002772,4
h_OG0004541,p_OG0002772,4
h_OG0004652,p_OG0002772,4
h_OG0004736,p_OG0002772,4
h_OG0004755,p_OG0002772,4
h_OG0005055,p_OG0002772,4
h_OG0005110,p_OG0002772,5
h_OG0005113,p_OG0002772,4
h_OG0005167,p_OG0002772,4
h_OG0005186,p_OG0002772,4
h_OG0005215,p_OG0002772,4
h_OG0005304,p_OG0002772,4
h_OG0005325,p_OG0002772,4
h_OG0005360,p_OG0002772,4
h_OG0005396,p_OG0002772,4
h_OG0005453,p_OG0002772,4
h_OG0005490,p_OG0002772,4
h_OG0005518,p_OG0002772,4
h_OG0005537,p_OG0002772,4
h_OG0005602,p_OG0002772,4
h_OG0005646,p_OG0002772,4
h_OG0005658,p_OG0002772,4
h_OG0005899,p_OG0002772,5
h_OG0005909,p_OG0002772,4
h_OG0005971,p_OG0002772,4
h_OG0006113,p_OG0002772,4
h_OG0006369,p_OG0002772,5
h_OG0006403,p_OG0002772,4
h_OG0006434,p_OG0002772,6
h_OG0006446,p_OG0002772,4
h_OG0006450,p_OG0002772,4
h_OG0006513,p_OG0002772,5
h_OG0006731,p_OG0002772,6
h_OG0006733,p_OG0002772,5
h_OG0006785,p_OG0002772,4
h_OG0006810,p_OG0002772,4
h_OG0006931,p_OG0002772,4
h_OG0006975,p_OG0002772,4
h_OG0007014,p_OG0002772,4
h_OG0007027,p_OG0002772,4
h_OG0007109,p_OG0002772,4
h_OG0007311,p_OG0002772,4
h_OG0007363,p_OG0002772,4
h_OG0007372,p_OG0002772,4
h_OG0007375,p_OG0002772,4
h_OG0007545,p_OG0002772,4
h_OG0007585,p_OG0002772,4
h_OG0007818,p_OG0002772,4
h_OG0007890,p_OG0002772,3
h_OG0007913,p_OG0002772,4
h_OG0008056,p_OG0002772,4
h_OG0008063,p_OG0002772,4
h_OG0008064,p_OG0002772,4
h_OG0008474,p_OG0002772,4
h_OG0008489,p_OG0002772,4
h_OG0008492,p_OG0002772,4
h_OG0008765,p_OG0002772,4
h_OG0008783,p_OG0002772,4
h_OG0008859,p_OG0002772,5
h_OG0008899,p_OG0002772,4
h_OG0009136,p_OG0002772,4
h_OG0009176,p_OG0002772,5
h_OG0009366,p_OG0002772,5
h_OG0009528,p_OG0002772,4
h_OG0009548,p_OG0002772,4
h_OG0009619,p_OG0002772,5
h_OG0009681,p_OG0002772,4
h_OG0009736,p_OG0002772,4
h_OG0009998,p_OG0002772,4
h_OG0010092,p_OG0002772,5
h_OG0010326,p_OG0002772,4
h_OG0010396,p_OG0002772,4
h_OG0010424,p_OG0002772,4
h_OG0010448,p_OG0002772,4
h_OG0010551,p_OG0002772,4
h_OG0010616,p_OG0002772,4
h_OG0010747,p_OG0002772,4
h_OG0010796,p_OG0002772,5
h_OG0010809,p_OG0002772,5
h_OG0010938,p_OG0002772,4
h_OG0011188,p_OG0002772,4
h_OG0011233,p_OG0002772,4
h_OG0011384,p_OG0002772,3
h_OG0011722,p_OG0002772,5
h_OG0011882,p_OG0002772,4
h_OG0011916,p_OG0002772,4
h_OG0011967,p_OG0002772,4
h_OG0012052,p_OG0002772,4
h_OG0012056,p_OG0002772,4
h_OG0012140,p_OG0002772,4
h_OG0012300,p_OG0002772,4
h_OG0012310,p_OG0002772,5
h_OG0012581,p_OG0002772,6
h_OG0012593,p_OG0002772,4
h_OG0012632,p_OG0002772,4
h_OG0012637,p_OG0002772,5
h_OG0012664,p_OG0002772,4
h_OG0012725,p_OG0002772,4
h_OG0012744,p_OG0002772,4
h_OG0012847,p_OG0002772,5
h_OG0013042,p_OG0002772,4
h_OG0013087,p_OG0002772,4
h_OG0013148,p_OG0002772,4
h_OG0013156,p_OG0002772,4
h_OG0013179,p_OG0002772,4
h_OG0013254,p_OG0002772,4
h_OG0013288,p_OG0002772,4
h_OG0013387,p_OG0002772,5
h_OG0013434,p_OG0002772,4
h_OG0013604,p_OG0002772,4
h_OG0013647,p_OG0002772,7
h_OG0013875,p_OG0002772,4
h_OG0007740,p_OG0002773,5
h_OG0001090,p_OG0002777,4
h_OG0001885,p_OG0002777,5
h_OG0002561,p_OG0002777,4
h_OG0004014,p_OG0002777,4
h_OG0005882,p_OG0002777,4
h_OG0006343,p_OG0002777,4
h_OG0007124,p_OG0002777,4
h_OG0009953,p_OG0002777,4
h_OG0010844,p_OG0002777,4
h_OG0010893,p_OG0002777,3
h_OG0011755,p_OG0002777,4
h_OG0011759,p_OG0002777,4
h_OG0012088,p_OG0002777,4
h_OG0012253,p_OG0002777,4
h_OG0013218,p_OG0002777,4
h_OG0013317,p_OG0002777,4
h_OG0013800,p_OG0002777,4
h_OG0013854,p_OG0002777,4
h_OG0005185,p_OG0002778,4
h_OG0001169,p_OG0002781,4
h_OG0003714,p_OG0002781,3
h_OG0005321,p_OG0002781,4
h_OG0005385,p_OG0002781,4
h_OG0005563,p_OG0002781,4
h_OG0006607,p_OG0002781,4
h_OG0006691,p_OG0002781,5
h_OG0006764,p_OG0002781,3
h_OG0007432,p_OG0002781,4
h_OG0008749,p_OG0002781,5
h_OG0009900,p_OG0002781,4
h_OG0010469,p_OG0002781,3
h_OG0010652,p_OG0002781,6
h_OG0001792,p_OG0002783,4
h_OG0002090,p_OG0002783,4
h_OG0003523,p_OG0002783,4
h_OG0006022,p_OG0002783,5
h_OG0010254,p_OG0002783,4
h_OG0011514,p_OG0002783,5
h_OG0012646,p_OG0002783,4
h_OG0013725,p_OG0002783,5
h_OG0000853,p_OG0002784,4
h_OG0002090,p_OG0002784,4
h_OG0003834,p_OG0002784,4
h_OG0003975,p_OG0002784,4
h_OG0004264,p_OG0002784,4
h_OG0005185,p_OG0002784,4
h_OG0007324,p_OG0002784,4
h_OG0010794,p_OG0002784,5
h_OG0011514,p_OG0002784,4
h_OG0000095,p_OG0002786,4
h_OG0001792,p_OG0002788,4
h_OG0003834,p_OG0002788,4
h_OG0005185,p_OG0002788,4
h_OG0002090,p_OG0002789,4
h_OG0003834,p_OG0002789,4
h_OG0003975,p_OG0002789,4
h_OG0008996,p_OG0002790,4
h_OG0000147,p_OG0002791,5
h_OG0001259,p_OG0002791,4
h_OG0004992,p_OG0002791,4
h_OG0005321,p_OG0002791,4
h_OG0005563,p_OG0002791,4
h_OG0006691,p_OG0002791,4
h_OG0006764,p_OG0002791,3
h_OG0007797,p_OG0002791,4
h_OG0008118,p_OG0002791,4
h_OG0010209,p_OG0002791,4
h_OG0010652,p_OG0002791,6
h_OG0013086,p_OG0002791,4
h_OG0012265,p_OG0002795,4
h_OG0005185,p_OG0002798,4
h_OG0003834,p_OG0002801,4
h_OG0007059,p_OG0002802,4
h_OG0002319,p_OG0002803,4
h_OG0003642,p_OG0002803,4
h_OG0004428,p_OG0002803,4
h_OG0004702,p_OG0002803,4
h_OG0005972,p_OG0002803,5
h_OG0007059,p_OG0002803,4
h_OG0012266,p_OG0002803,4
h_OG0012505,p_OG0002803,4
h_OG0013243,p_OG0002803,4
h_OG0003884,p_OG0002804,4
h_OG0005385,p_OG0002804,4
h_OG0006031,p_OG0002804,3
h_OG0006042,p_OG0002804,4
h_OG0006691,p_OG0002804,4
h_OG0006975,p_OG0002804,4
h_OG0007721,p_OG0002804,3
h_OG0007797,p_OG0002804,4
h_OG0012608,p_OG0002804,4
h_OG0003523,p_OG0002805,4
h_OG0003834,p_OG0002805,4
h_OG0005185,p_OG0002805,4
h_OG0007718,p_OG0002806,3
h_OG0010652,p_OG0002806,5
h_OG0001792,p_OG0002807,4
h_OG0003834,p_OG0002807,4
h_OG0009168,p_OG0002807,4
h_OG0000640,p_OG0002808,4
h_OG0000142,p_OG0002809,4
h_OG0000238,p_OG0002809,4
h_OG0000308,p_OG0002809,5
h_OG0000353,p_OG0002809,4
h_OG0000700,p_OG0002809,3
h_OG0000796,p_OG0002809,3
h_OG0001490,p_OG0002809,3
h_OG0001575,p_OG0002809,4
h_OG0001649,p_OG0002809,3
h_OG0002060,p_OG0002809,3
h_OG0002262,p_OG0002809,4
h_OG0002368,p_OG0002809,5
h_OG0002516,p_OG0002809,4
h_OG0002540,p_OG0002809,4
h_OG0002834,p_OG0002809,4
h_OG0002871,p_OG0002809,5
h_OG0003060,p_OG0002809,4
h_OG0003175,p_OG0002809,3
h_OG0003487,p_OG0002809,4
h_OG0003705,p_OG0002809,4
h_OG0003946,p_OG0002809,4
h_OG0004174,p_OG0002809,4
h_OG0004941,p_OG0002809,4
h_OG0005020,p_OG0002809,5
h_OG0005056,p_OG0002809,4
h_OG0005116,p_OG0002809,4
h_OG0005284,p_OG0002809,3
h_OG0005442,p_OG0002809,4
h_OG0005601,p_OG0002809,4
h_OG0005647,p_OG0002809,4
h_OG0005859,p_OG0002809,4
h_OG0005954,p_OG0002809,3
h_OG0006257,p_OG0002809,4
h_OG0006277,p_OG0002809,5
h_OG0006414,p_OG0002809,4
h_OG0006784,p_OG0002809,5
h_OG0006787,p_OG0002809,5
h_OG0006974,p_OG0002809,4
h_OG0007025,p_OG0002809,4
h_OG0007092,p_OG0002809,5
h_OG0007113,p_OG0002809,4
h_OG0007133,p_OG0002809,4
h_OG0007189,p_OG0002809,5
h_OG0007203,p_OG0002809,5
h_OG0007636,p_OG0002809,5
h_OG0008013,p_OG0002809,4
h_OG0008112,p_OG0002809,4
h_OG0008162,p_OG0002809,4
h_OG0008397,p_OG0002809,5
h_OG0008870,p_OG0002809,4
h_OG0008876,p_OG0002809,5
h_OG0008964,p_OG0002809,4
h_OG0009016,p_OG0002809,4
h_OG0009025,p_OG0002809,5
h_OG0009462,p_OG0002809,4
h_OG0009540,p_OG0002809,4
h_OG0009568,p_OG0002809,5
h_OG0009771,p_OG0002809,3
h_OG0009777,p_OG0002809,4
h_OG0010188,p_OG0002809,3
h_OG0010273,p_OG0002809,5
h_OG0010479,p_OG0002809,4
h_OG0010497,p_OG0002809,4
h_OG0010525,p_OG0002809,4
h_OG0010618,p_OG0002809,5
h_OG0010649,p_OG0002809,3
h_OG0010666,p_OG0002809,4
h_OG0010690,p_OG0002809,4
h_OG0010874,p_OG0002809,4
h_OG0010887,p_OG0002809,4
h_OG0011467,p_OG0002809,4
h_OG0012491,p_OG0002809,6
h_OG0012938,p_OG0002809,5
h_OG0012994,p_OG0002809,4
h_OG0013252,p_OG0002809,4
h_OG0013426,p_OG0002809,4
h_OG0001217,p_OG0002812,4
h_OG0001259,p_OG0002812,4
h_OG0002534,p_OG0002812,4
h_OG0006933,p_OG0002812,4
h_OG0006975,p_OG0002812,4
h_OG0008285,p_OG0002812,3
h_OG0010049,p_OG0002812,4
h_OG0011845,p_OG0002812,4
h_OG0013974,p_OG0002812,4
h_OG0014013,p_OG0002812,3
h_OG0014015,p_OG0002812,3
h_OG0000640,p_OG0002814,4
h_OG0003834,p_OG0002814,4
h_OG0002523,p_OG0002815,4
h_OG0003834,p_OG0002815,4
h_OG0003834,p_OG0002816,4
h_OG0005185,p_OG0002816,4
h_OG0001792,p_OG0002818,4
h_OG0004264,p_OG0002818,4
h_OG0005185,p_OG0002818,4
h_OG0003884,p_OG0002820,4
h_OG0008749,p_OG0002820,5
h_OG0001241,p_OG0002821,5
h_OG0001792,p_OG0002821,4
h_OG0002090,p_OG0002821,4
h_OG0006022,p_OG0002821,5
h_OG0009168,p_OG0002821,4
h_OG0000476,p_OG0002822,4
h_OG0000585,p_OG0002822,4
h_OG0001454,p_OG0002822,4
h_OG0001544,p_OG0002822,4
h_OG0002319,p_OG0002822,4
h_OG0003642,p_OG0002822,4
h_OG0003834,p_OG0002822,4
h_OG0004702,p_OG0002822,4
h_OG0004993,p_OG0002822,5
h_OG0005820,p_OG0002822,5
h_OG0006051,p_OG0002822,4
h_OG0006896,p_OG0002822,4
h_OG0007038,p_OG0002822,4
h_OG0008289,p_OG0002822,4
h_OG0008416,p_OG0002822,3
h_OG0009951,p_OG0002822,4
h_OG0010200,p_OG0002822,4
h_OG0010381,p_OG0002822,4
h_OG0010952,p_OG0002822,3
h_OG0011266,p_OG0002822,4
h_OG0012266,p_OG0002822,4
h_OG0012427,p_OG0002822,3
h_OG0013031,p_OG0002822,4
h_OG0014001,p_OG0002822,4
h_OG0000423,p_OG0002824,4
h_OG0005385,p_OG0002824,4
h_OG0008996,p_OG0002824,4
h_OG0009907,p_OG0002824,5
h_OG0010423,p_OG0002824,4
h_OG0011102,p_OG0002824,4
h_OG0011266,p_OG0002824,5
h_OG0012266,p_OG0002824,4
h_OG0002593,p_OG0002826,5
h_OG0003884,p_OG0002831,4
h_OG0001792,p_OG0002832,4
h_OG0002090,p_OG0002832,4
h_OG0003834,p_OG0002832,4
h_OG0003975,p_OG0002832,4
h_OG0008996,p_OG0002832,4
h_OG0012646,p_OG0002832,4
h_OG0013554,p_OG0002832,4
h_OG0002011,p_OG0002833,4
h_OG0010592,p_OG0002833,4
h_OG0009045,p_OG0002835,4
h_OG0005284,p_OG0002837,4
h_OG0006287,p_OG0002837,4
h_OG0007094,p_OG0002837,5
h_OG0007740,p_OG0002839,5
h_OG0003714,p_OG0002840,3
h_OG0005385,p_OG0002840,5
h_OG0006691,p_OG0002840,5
h_OG0006764,p_OG0002840,3
h_OG0008749,p_OG0002840,5
h_OG0009045,p_OG0002840,4
h_OG0009900,p_OG0002840,4
h_OG0009951,p_OG0002840,4
h_OG0010469,p_OG0002840,3
h_OG0011270,p_OG0002840,4
h_OG0013177,p_OG0002840,4
h_OG0000423,p_OG0002842,4
h_OG0003930,p_OG0002842,4
h_OG0008727,p_OG0002842,4
h_OG0009455,p_OG0002842,4
h_OG0000095,p_OG0002844,4
h_OG0000423,p_OG0002844,4
h_OG0003714,p_OG0002844,3
h_OG0003834,p_OG0002844,4
h_OG0006764,p_OG0002844,3
h_OG0007743,p_OG0002844,3
h_OG0008931,p_OG0002844,4
h_OG0009469,p_OG0002844,5
h_OG0010423,p_OG0002844,4
h_OG0011102,p_OG0002844,4
h_OG0011266,p_OG0002844,5
h_OG0012266,p_OG0002844,4
h_OG0004428,p_OG0002847,4
h_OG0004702,p_OG0002847,4
h_OG0007059,p_OG0002847,5
h_OG0008996,p_OG0002847,4
h_OG0012266,p_OG0002847,4
h_OG0013925,p_OG0002847,3
h_OG0000001,p_OG0002848,4
h_OG0005385,p_OG0002848,4
h_OG0009469,p_OG0002848,5
h_OG0011750,p_OG0002848,4
h_OG0013086,p_OG0002848,4
h_OG0002090,p_OG0002849,4
h_OG0003834,p_OG0002849,4
h_OG0003975,p_OG0002849,4
h_OG0004264,p_OG0002849,4
h_OG0007324,p_OG0002849,4
h_OG0000077,p_OG0002852,4
h_OG0000249,p_OG0002852,4
h_OG0000402,p_OG0002852,4
h_OG0000640,p_OG0002852,5
h_OG0000972,p_OG0002852,4
h_OG0001097,p_OG0002852,5
h_OG0001408,p_OG0002852,5
h_OG0001460,p_OG0002852,4
h_OG0001544,p_OG0002852,4
h_OG0001629,p_OG0002852,4
h_OG0001885,p_OG0002852,4
h_OG0002123,p_OG0002852,4
h_OG0002249,p_OG0002852,4
h_OG0002268,p_OG0002852,4
h_OG0002430,p_OG0002852,4
h_OG0002766,p_OG0002852,4
h_OG0003185,p_OG0002852,5
h_OG0003441,p_OG0002852,4
h_OG0004014,p_OG0002852,5
h_OG0004162,p_OG0002852,4
h_OG0004271,p_OG0002852,4
h_OG0004312,p_OG0002852,4
h_OG0004469,p_OG0002852,4
h_OG0004591,p_OG0002852,4
h_OG0004625,p_OG0002852,4
h_OG0004849,p_OG0002852,4
h_OG0005394,p_OG0002852,5
h_OG0006125,p_OG0002852,4
h_OG0006264,p_OG0002852,4
h_OG0006317,p_OG0002852,4
h_OG0006475,p_OG0002852,4
h_OG0006691,p_OG0002852,4
h_OG0006751,p_OG0002852,3
h_OG0007124,p_OG0002852,4
h_OG0007258,p_OG0002852,4
h_OG0007301,p_OG0002852,4
h_OG0007608,p_OG0002852,4
h_OG0007803,p_OG0002852,4
h_OG0008289,p_OG0002852,4
h_OG0008553,p_OG0002852,4
h_OG0008867,p_OG0002852,4
h_OG0008931,p_OG0002852,4
h_OG0009264,p_OG0002852,4
h_OG0009372,p_OG0002852,4
h_OG0009847,p_OG0002852,5
h_OG0009953,p_OG0002852,4
h_OG0010381,p_OG0002852,5
h_OG0010524,p_OG0002852,4
h_OG0010574,p_OG0002852,4
h_OG0010637,p_OG0002852,4
h_OG0010747,p_OG0002852,4
h_OG0011257,p_OG0002852,4
h_OG0011270,p_OG0002852,4
h_OG0011755,p_OG0002852,4
h_OG0012054,p_OG0002852,4
h_OG0012085,p_OG0002852,4
h_OG0012139,p_OG0002852,4
h_OG0012563,p_OG0002852,4
h_OG0012608,p_OG0002852,4
h_OG0012711,p_OG0002852,4
h_OG0012832,p_OG0002852,4
h_OG0012966,p_OG0002852,4
h_OG0012971,p_OG0002852,4
h_OG0013035,p_OG0002852,4
h_OG0013177,p_OG0002852,4
h_OG0013218,p_OG0002852,5
h_OG0013275,p_OG0002852,4
h_OG0013317,p_OG0002852,4
h_OG0013394,p_OG0002852,4
h_OG0013635,p_OG0002852,3
h_OG0013854,p_OG0002852,5
h_OG0002319,p_OG0002853,4
h_OG0006341,p_OG0002853,4
h_OG0007607,p_OG0002853,4
h_OG0008080,p_OG0002853,4
h_OG0009951,p_OG0002853,4
h_OG0010416,p_OG0002853,4
h_OG0012374,p_OG0002853,4
h_OG0012382,p_OG0002853,4
h_OG0000095,p_OG0002854,4
h_OG0000256,p_OG0002854,4
h_OG0000718,p_OG0002854,4
h_OG0002010,p_OG0002854,4
h_OG0002319,p_OG0002854,3
h_OG0002644,p_OG0002854,4
h_OG0003349,p_OG0002854,4
h_OG0003642,p_OG0002854,4
h_OG0003930,p_OG0002854,4
h_OG0004148,p_OG0002854,3
h_OG0004393,p_OG0002854,4
h_OG0004428,p_OG0002854,4
h_OG0004655,p_OG0002854,4
h_OG0004702,p_OG0002854,4
h_OG0005135,p_OG0002854,4
h_OG0005972,p_OG0002854,4
h_OG0006042,p_OG0002854,4
h_OG0006051,p_OG0002854,4
h_OG0006140,p_OG0002854,3
h_OG0006341,p_OG0002854,4
h_OG0006366,p_OG0002854,4
h_OG0006389,p_OG0002854,4
h_OG0006909,p_OG0002854,4
h_OG0006975,p_OG0002854,4
h_OG0007059,p_OG0002854,4
h_OG0007138,p_OG0002854,4
h_OG0007721,p_OG0002854,3
h_OG0007967,p_OG0002854,4
h_OG0008118,p_OG0002854,4
h_OG0008189,p_OG0002854,4
h_OG0008285,p_OG0002854,3
h_OG0008631,p_OG0002854,4
h_OG0009595,p_OG0002854,4
h_OG0009666,p_OG0002854,4
h_OG0010049,p_OG0002854,4
h_OG0010416,p_OG0002854,4
h_OG0010547,p_OG0002854,4
h_OG0010648,p_OG0002854,4
h_OG0011746,p_OG0002854,5
h_OG0012266,p_OG0002854,4
h_OG0012427,p_OG0002854,3
h_OG0012505,p_OG0002854,4
h_OG0012556,p_OG0002854,4
h_OG0012932,p_OG0002854,5
h_OG0013111,p_OG0002854,3
h_OG0013243,p_OG0002854,4
h_OG0013640,p_OG0002854,3
h_OG0013974,p_OG0002854,4
h_OG0014013,p_OG0002854,3
h_OG0014015,p_OG0002854,4
h_OG0000095,p_OG0002858,4
h_OG0000256,p_OG0002858,4
h_OG0002319,p_OG0002858,3
h_OG0003642,p_OG0002858,4
h_OG0004702,p_OG0002858,4
h_OG0007059,p_OG0002858,4
h_OG0008118,p_OG0002858,4
h_OG0010416,p_OG0002858,4
h_OG0012266,p_OG0002858,4
h_OG0003884,p_OG0002862,4
h_OG0013086,p_OG0002862,4
h_OG0003834,p_OG0002864,4
h_OG0002319,p_OG0002865,3
h_OG0004702,p_OG0002865,4
h_OG0007059,p_OG0002865,4
h_OG0012266,p_OG0002865,4
h_OG0000308,p_OG0002867,5
h_OG0005144,p_OG0002867,4
h_OG0005284,p_OG0002867,4
h_OG0006348,p_OG0002867,4
h_OG0010188,p_OG0002867,4
h_OG0012386,p_OG0002867,3
h_OG0012605,p_OG0002867,4
h_OG0013742,p_OG0002867,4
h_OG0000256,p_OG0002870,4
h_OG0002319,p_OG0002870,3
h_OG0006341,p_OG0002870,4
h_OG0006691,p_OG0002870,4
h_OG0008118,p_OG0002870,4
h_OG0009951,p_OG0002870,4
h_OG0012266,p_OG0002870,4
h_OG0014015,p_OG0002870,3
h_OG0000746,p_OG0002873,4
h_OG0000830,p_OG0002873,4
h_OG0001217,p_OG0002873,4
h_OG0001515,p_OG0002873,4
h_OG0001546,p_OG0002873,4
h_OG0001646,p_OG0002873,3
h_OG0002534,p_OG0002873,4
h_OG0003665,p_OG0002873,4
h_OG0004103,p_OG0002873,5
h_OG0004352,p_OG0002873,4
h_OG0006042,p_OG0002873,4
h_OG0006107,p_OG0002873,5
h_OG0006691,p_OG0002873,4
h_OG0006933,p_OG0002873,4
h_OG0006975,p_OG0002873,4
h_OG0007030,p_OG0002873,4
h_OG0007051,p_OG0002873,4
h_OG0007797,p_OG0002873,4
h_OG0008080,p_OG0002873,4
h_OG0008685,p_OG0002873,4
h_OG0008716,p_OG0002873,4
h_OG0009528,p_OG0002873,4
h_OG0010049,p_OG0002873,4
h_OG0010452,p_OG0002873,4
h_OG0011098,p_OG0002873,3
h_OG0011180,p_OG0002873,4
h_OG0011493,p_OG0002873,4
h_OG0011894,p_OG0002873,5
h_OG0012134,p_OG0002873,4
h_OG0012358,p_OG0002873,4
h_OG0013086,p_OG0002873,4
h_OG0013485,p_OG0002873,4
h_OG0013654,p_OG0002873,4
h_OG0014013,p_OG0002873,3
h_OG0014015,p_OG0002873,3
h_OG0000423,p_OG0002874,4
h_OG0005261,p_OG0002874,4
h_OG0009045,p_OG0002874,4
h_OG0010423,p_OG0002874,4
h_OG0000147,p_OG0002878,4
h_OG0006691,p_OG0002878,4
h_OG0010049,p_OG0002878,4
h_OG0011845,p_OG0002878,4
h_OG0002319,p_OG0002879,4
h_OG0004428,p_OG0002879,4
h_OG0004702,p_OG0002879,4
h_OG0005135,p_OG0002879,5
h_OG0007059,p_OG0002879,4
h_OG0008189,p_OG0002879,4
h_OG0012266,p_OG0002879,4
h_OG0000256,p_OG0002880,4
h_OG0002981,p_OG0002880,4
h_OG0013086,p_OG0002880,4
h_OG0001792,p_OG0002881,4
h_OG0002090,p_OG0002881,4
h_OG0003505,p_OG0002881,4
h_OG0003523,p_OG0002881,4
h_OG0003834,p_OG0002881,4
h_OG0003975,p_OG0002881,4
h_OG0004264,p_OG0002881,4
h_OG0005185,p_OG0002881,4
h_OG0008996,p_OG0002881,4
h_OG0012646,p_OG0002881,4
h_OG0000402,p_OG0002882,4
h_OG0001090,p_OG0002882,4
h_OG0001919,p_OG0002882,4
h_OG0002561,p_OG0002882,4
h_OG0002642,p_OG0002882,4
h_OG0002766,p_OG0002882,4
h_OG0002776,p_OG0002882,4
h_OG0002807,p_OG0002882,4
h_OG0003406,p_OG0002882,4
h_OG0004143,p_OG0002882,3
h_OG0005385,p_OG0002882,4
h_OG0005416,p_OG0002882,4
h_OG0006015,p_OG0002882,4
h_OG0006063,p_OG0002882,4
h_OG0006691,p_OG0002882,4
h_OG0007937,p_OG0002882,4
h_OG0008054,p_OG0002882,4
h_OG0008118,p_OG0002882,4
h_OG0008889,p_OG0002882,4
h_OG0008931,p_OG0002882,4
h_OG0009045,p_OG0002882,4
h_OG0010388,p_OG0002882,4
h_OG0010524,p_OG0002882,4
h_OG0011270,p_OG0002882,4
h_OG0011304,p_OG0002882,4
h_OG0012088,p_OG0002882,4
h_OG0012139,p_OG0002882,4
h_OG0012382,p_OG0002882,4
h_OG0013086,p_OG0002882,4
h_OG0013448,p_OG0002882,4
h_OG0006751,p_OG0002884,3
h_OG0003834,p_OG0002885,4
h_OG0000095,p_OG0002886,4
h_OG0000256,p_OG0002886,4
h_OG0000352,p_OG0002886,4
h_OG0000476,p_OG0002886,4
h_OG0000585,p_OG0002886,5
h_OG0000598,p_OG0002886,4
h_OG0001065,p_OG0002886,4
h_OG0001185,p_OG0002886,5
h_OG0001454,p_OG0002886,4
h_OG0001641,p_OG0002886,4
h_OG0002055,p_OG0002886,4
h_OG0002319,p_OG0002886,4
h_OG0002455,p_OG0002886,4
h_OG0002986,p_OG0002886,4
h_OG0003447,p_OG0002886,4
h_OG0003642,p_OG0002886,4
h_OG0003674,p_OG0002886,4
h_OG0003717,p_OG0002886,5
h_OG0004655,p_OG0002886,4
h_OG0004702,p_OG0002886,4
h_OG0004914,p_OG0002886,3
h_OG0004993,p_OG0002886,4
h_OG0005384,p_OG0002886,4
h_OG0005546,p_OG0002886,5
h_OG0005659,p_OG0002886,4
h_OG0005820,p_OG0002886,4
h_OG0005894,p_OG0002886,5
h_OG0005923,p_OG0002886,4
h_OG0006051,p_OG0002886,4
h_OG0006341,p_OG0002886,4
h_OG0006443,p_OG0002886,5
h_OG0006896,p_OG0002886,4
h_OG0007038,p_OG0002886,4
h_OG0007301,p_OG0002886,4
h_OG0007414,p_OG0002886,4
h_OG0007974,p_OG0002886,4
h_OG0008111,p_OG0002886,4
h_OG0008118,p_OG0002886,5
h_OG0008416,p_OG0002886,3
h_OG0008575,p_OG0002886,5
h_OG0008631,p_OG0002886,5
h_OG0008716,p_OG0002886,4
h_OG0008727,p_OG0002886,4
h_OG0008931,p_OG0002886,4
h_OG0009145,p_OG0002886,4
h_OG0009405,p_OG0002886,4
h_OG0009595,p_OG0002886,4
h_OG0009653,p_OG0002886,4
h_OG0009814,p_OG0002886,4
h_OG0009943,p_OG0002886,4
h_OG0009951,p_OG0002886,4
h_OG0010200,p_OG0002886,4
h_OG0010381,p_OG0002886,4
h_OG0010416,p_OG0002886,4
h_OG0010547,p_OG0002886,4
h_OG0011174,p_OG0002886,4
h_OG0011266,p_OG0002886,5
h_OG0012266,p_OG0002886,4
h_OG0012427,p_OG0002886,3
h_OG0012505,p_OG0002886,4
h_OG0012511,p_OG0002886,3
h_OG0012707,p_OG0002886,4
h_OG0012836,p_OG0002886,4
h_OG0012941,p_OG0002886,4
h_OG0013031,p_OG0002886,4
h_OG0013794,p_OG0002886,4
h_OG0014001,p_OG0002886,5
h_OG0000256,p_OG0002888,4
h_OG0002319,p_OG0002888,3
h_OG0003642,p_OG0002888,5
h_OG0006031,p_OG0002888,4
h_OG0012266,p_OG0002888,4
h_OG0001217,p_OG0002890,4
h_OG0005321,p_OG0002890,4
h_OG0005563,p_OG0002890,4
h_OG0006691,p_OG0002890,4
h_OG0006975,p_OG0002890,4
h_OG0008080,p_OG0002890,4
h_OG0010652,p_OG0002890,5
h_OG0013974,p_OG0002890,4
h_OG0014015,p_OG0002890,4
h_OG0003834,p_OG0002891,4
h_OG0003884,p_OG0002892,4
h_OG0003930,p_OG0002892,4
h_OG0010678,p_OG0002892,3
h_OG0002642,p_OG0002893,4
h_OG0002807,p_OG0002893,4
h_OG0006691,p_OG0002893,4
h_OG0011304,p_OG0002893,5
h_OG0012382,p_OG0002893,4
h_OG0000095,p_OG0002894,4
h_OG0000256,p_OG0002894,4
h_OG0002319,p_OG0002894,3
h_OG0003642,p_OG0002894,4
h_OG0008118,p_OG0002894,4
h_OG0009951,p_OG0002894,4
h_OG0012266,p_OG0002894,4
h_OG0003494,p_OG0002896,4
h_OG0003681,p_OG0002896,3
h_OG0003834,p_OG0002896,4
h_OG0005185,p_OG0002896,4
h_OG0013711,p_OG0002896,4
h_OG0000077,p_OG0002900,4
h_OG0000147,p_OG0002900,4
h_OG0000423,p_OG0002900,4
h_OG0001090,p_OG0002900,4
h_OG0002055,p_OG0002900,4
