Host,Parasite,Weight
ENSG00000138760,PBANKA_121670,4
ENSG00000100568,PBANKA_121670,4
ENSG00000155636,PBANKA_121670,4
ENSG00000183060,PBANKA_121670,4
ENSG00000150991,PBANKA_121670,4
ENSG00000156042,PBANKA_121670,4
ENSG00000123349,PBANKA_121670,4
ENSG00000173264,PBANKA_121700,4
ENSG00000187566,PBANKA_121740,4
ENSG00000173264,PBANKA_121740,4
ENSG00000173991,PBANKA_121740,4
ENSG00000123143,PBANKA_121740,4
ENSG00000129219,PBANKA_121740,4
ENSG00000227500,PBANKA_121740,4
ENSG00000019582,PBANKA_121740,4
ENSG00000176396,PBANKA_121740,4
ENSG00000197136,PBANKA_121740,4
ENSG00000185896,PBANKA_121740,4
ENSG00000049768,PBANKA_121740,4
ENSG00000105229,PBANKA_121740,4
ENSG00000179562,PBANKA_121740,4
ENSG00000130669,PBANKA_121740,4
ENSG00000033100,PBANKA_121740,4
ENSG00000198952,PBANKA_121740,4
ENSG00000136770,PBANKA_121760,4
ENSG00000173264,PBANKA_121790,4
ENSG00000126254,PBANKA_121800,4
ENSG00000173264,PBANKA_121800,4
ENSG00000173991,PBANKA_121800,4
ENSG00000078814,PBANKA_121800,4
ENSG00000129219,PBANKA_121800,4
ENSG00000197136,PBANKA_121800,4
ENSG00000185896,PBANKA_121800,4
ENSG00000049768,PBANKA_121800,4
ENSG00000105229,PBANKA_121800,4
ENSG00000159792,PBANKA_121800,4
ENSG00000130669,PBANKA_121800,4
ENSG00000033100,PBANKA_121800,4
ENSG00000149930,PBANKA_121800,4
ENSG00000165283,PBANKA_121810,4
ENSG00000053372,PBANKA_121810,4
ENSG00000125977,PBANKA_121810,4
ENSG00000107672,PBANKA_121810,4
ENSG00000142082,PBANKA_121810,4
ENSG00000151806,PBANKA_121810,4
ENSG00000143179,PBANKA_121810,4
ENSG00000171806,PBANKA_121810,4
ENSG00000167862,PBANKA_121810,4
ENSG00000078814,PBANKA_121850,4
ENSG00000129219,PBANKA_121850,4
ENSG00000185896,PBANKA_121860,4
ENSG00000197746,PBANKA_121860,4
ENSG00000100075,PBANKA_121870,4
ENSG00000100412,PBANKA_121870,4
ENSG00000117419,PBANKA_121870,4
ENSG00000123064,PBANKA_121870,4
ENSG00000145191,PBANKA_121870,4
ENSG00000068120,PBANKA_121880,4
ENSG00000204344,PBANKA_121880,4
ENSG00000213977,PBANKA_121880,4
ENSG00000205302,PBANKA_121880,4
ENSG00000176896,PBANKA_121880,4
ENSG00000160014,PBANKA_121880,4
ENSG00000170458,PBANKA_121880,4
ENSG00000130560,PBANKA_121880,4
ENSG00000163399,PBANKA_121880,4
ENSG00000184840,PBANKA_121880,4
ENSG00000198960,PBANKA_121880,4
ENSG00000118197,PBANKA_121880,4
ENSG00000169062,PBANKA_121880,4
ENSG00000155438,PBANKA_121880,4
ENSG00000084754,PBANKA_121880,4
ENSG00000119720,PBANKA_121880,4
ENSG00000174744,PBANKA_121880,4
ENSG00000130733,PBANKA_121880,4
ENSG00000139180,PBANKA_121880,4
ENSG00000244045,PBANKA_121880,4
ENSG00000067836,PBANKA_121880,4
ENSG00000155636,PBANKA_121880,4
ENSG00000134330,PBANKA_121880,4
ENSG00000143222,PBANKA_121880,4
ENSG00000221983,PBANKA_121890,4
ENSG00000121691,PBANKA_121900,4
ENSG00000185896,PBANKA_121920,4
ENSG00000168591,PBANKA_121950,4
ENSG00000166527,PBANKA_121950,4
ENSG00000092010,PBANKA_121950,4
ENSG00000136770,PBANKA_121950,4
ENSG00000214530,PBANKA_121950,4
ENSG00000163956,PBANKA_121950,4
ENSG00000203668,PBANKA_121950,4
ENSG00000185896,PBANKA_121980,4
ENSG00000197746,PBANKA_121980,4
ENSG00000196683,PBANKA_121990,4
ENSG00000126107,PBANKA_121990,4
ENSG00000147383,PBANKA_121990,4
ENSG00000166685,PBANKA_121990,4
ENSG00000173264,PBANKA_122000,4
ENSG00000099991,PBANKA_122040,4
ENSG00000186231,PBANKA_122040,4
ENSG00000132622,PBANKA_122040,4
ENSG00000205084,PBANKA_122040,4
ENSG00000182195,PBANKA_122040,4
ENSG00000067248,PBANKA_122070,4
ENSG00000171503,PBANKA_122070,4
ENSG00000140374,PBANKA_122070,4
ENSG00000016864,PBANKA_122070,4
ENSG00000197345,PBANKA_122070,4
ENSG00000132423,PBANKA_122070,4
ENSG00000059691,PBANKA_122070,4
ENSG00000115392,PBANKA_122070,4
ENSG00000155906,PBANKA_122070,4
ENSG00000145757,PBANKA_122070,4
ENSG00000108561,PBANKA_122070,4
ENSG00000132463,PBANKA_122070,4
ENSG00000070010,PBANKA_122070,4
ENSG00000164209,PBANKA_122070,4
ENSG00000106028,PBANKA_122070,4
ENSG00000121542,PBANKA_122070,4
ENSG00000137692,PBANKA_122070,4
ENSG00000115514,PBANKA_122070,4
ENSG00000241343,PBANKA_122070,4
ENSG00000196704,PBANKA_122070,4
ENSG00000104047,PBANKA_122070,4
ENSG00000100418,PBANKA_122070,4
ENSG00000087448,PBANKA_122070,4
ENSG00000155438,PBANKA_122070,4
ENSG00000076043,PBANKA_122070,4
ENSG00000180964,PBANKA_122070,4
ENSG00000144827,PBANKA_122070,4
ENSG00000147687,PBANKA_122070,4
ENSG00000162441,PBANKA_122070,4
ENSG00000092108,PBANKA_122070,4
ENSG00000182552,PBANKA_122070,4
ENSG00000155636,PBANKA_122070,4
ENSG00000084090,PBANKA_122070,4
ENSG00000143183,PBANKA_122070,4
ENSG00000144021,PBANKA_122070,4
ENSG00000129636,PBANKA_122070,4
ENSG00000116906,PBANKA_122070,4
ENSG00000074201,PBANKA_122070,4
ENSG00000059588,PBANKA_122070,4
ENSG00000011260,PBANKA_122070,4
ENSG00000173991,PBANKA_122100,4
ENSG00000129219,PBANKA_122100,4
ENSG00000227500,PBANKA_122100,4
ENSG00000197136,PBANKA_122100,4
ENSG00000136770,PBANKA_122120,4
ENSG00000162542,PBANKA_122130,4
ENSG00000164002,PBANKA_122130,4
ENSG00000010319,PBANKA_122130,4
ENSG00000266714,PBANKA_122130,4
ENSG00000163482,PBANKA_122130,4
ENSG00000163956,PBANKA_122140,4
ENSG00000129219,PBANKA_122150,4
ENSG00000077549,PBANKA_122170,4
ENSG00000173264,PBANKA_122190,4
ENSG00000129219,PBANKA_122190,4
ENSG00000198888,PBANKA_122240,4
ENSG00000198763,PBANKA_122240,4
ENSG00000198938,PBANKA_122240,4
ENSG00000198840,PBANKA_122240,4
ENSG00000198727,PBANKA_122240,4
ENSG00000127528,PBANKA_122240,4
ENSG00000204560,PBANKA_122240,4
ENSG00000107882,PBANKA_122240,4
ENSG00000099991,PBANKA_122240,4
ENSG00000189050,PBANKA_122240,4
ENSG00000186231,PBANKA_122240,4
ENSG00000105679,PBANKA_122240,4
ENSG00000072062,PBANKA_122240,4
ENSG00000067113,PBANKA_122240,4
ENSG00000107854,PBANKA_122240,4
ENSG00000134884,PBANKA_122240,4
ENSG00000136197,PBANKA_122240,4
ENSG00000185453,PBANKA_122240,4
ENSG00000198833,PBANKA_122240,4
ENSG00000138175,PBANKA_122240,4
ENSG00000204237,PBANKA_122240,4
ENSG00000067992,PBANKA_122240,4
ENSG00000132622,PBANKA_122240,4
ENSG00000141258,PBANKA_122240,4
ENSG00000076928,PBANKA_122240,4
ENSG00000163558,PBANKA_122240,4
ENSG00000081791,PBANKA_122240,4
ENSG00000164151,PBANKA_122240,4
ENSG00000110315,PBANKA_122240,4
ENSG00000134108,PBANKA_122240,4
ENSG00000134013,PBANKA_122240,4
ENSG00000169032,PBANKA_122240,4
ENSG00000174446,PBANKA_122240,4
ENSG00000155850,PBANKA_122240,4
ENSG00000123143,PBANKA_122240,4
ENSG00000173221,PBANKA_122240,4
ENSG00000111850,PBANKA_122240,4
ENSG00000112972,PBANKA_122240,4
ENSG00000108828,PBANKA_122240,4
ENSG00000117425,PBANKA_122240,4
ENSG00000172575,PBANKA_122240,4
ENSG00000170113,PBANKA_122240,4
ENSG00000180787,PBANKA_122240,4
ENSG00000078814,PBANKA_122240,4
ENSG00000162927,PBANKA_122240,4
ENSG00000162928,PBANKA_122240,4
ENSG00000197860,PBANKA_122240,4
ENSG00000129219,PBANKA_122240,4
ENSG00000166949,PBANKA_122240,4
ENSG00000095015,PBANKA_122240,4
ENSG00000166887,PBANKA_122240,4
ENSG00000152270,PBANKA_122240,4
ENSG00000147592,PBANKA_122240,4
ENSG00000196981,PBANKA_122240,4
ENSG00000137338,PBANKA_122240,4
ENSG00000196177,PBANKA_122240,4
ENSG00000188647,PBANKA_122240,4
ENSG00000162636,PBANKA_122240,4
ENSG00000163428,PBANKA_122240,4
ENSG00000171492,PBANKA_122240,4
ENSG00000150403,PBANKA_122240,4
ENSG00000082258,PBANKA_122240,4
ENSG00000068784,PBANKA_122240,4
ENSG00000004700,PBANKA_122240,4
ENSG00000158411,PBANKA_122240,4
ENSG00000115514,PBANKA_122240,4
ENSG00000170234,PBANKA_122240,4
ENSG00000158623,PBANKA_122240,4
ENSG00000100092,PBANKA_122240,4
ENSG00000242732,PBANKA_122240,4
ENSG00000087365,PBANKA_122240,4
ENSG00000162378,PBANKA_122240,4
ENSG00000139641,PBANKA_122240,4
ENSG00000206527,PBANKA_122240,4
ENSG00000163644,PBANKA_122240,4
ENSG00000146676,PBANKA_122240,4
ENSG00000205084,PBANKA_122240,4
ENSG00000124920,PBANKA_122240,4
ENSG00000112697,PBANKA_122240,4
ENSG00000139211,PBANKA_122240,4
ENSG00000175115,PBANKA_122240,4
ENSG00000149346,PBANKA_122240,4
ENSG00000181690,PBANKA_122240,4
ENSG00000165698,PBANKA_122240,4
ENSG00000139146,PBANKA_122240,4
ENSG00000184860,PBANKA_122240,4
ENSG00000144815,PBANKA_122240,4
ENSG00000163171,PBANKA_122240,4
ENSG00000143443,PBANKA_122240,4
ENSG00000135698,PBANKA_122240,4
ENSG00000115866,PBANKA_122240,4
ENSG00000110108,PBANKA_122240,4
ENSG00000248871,PBANKA_122240,4
ENSG00000147065,PBANKA_122240,4
ENSG00000175105,PBANKA_122240,4
ENSG00000155438,PBANKA_122240,4
ENSG00000172375,PBANKA_122240,4
ENSG00000140299,PBANKA_122240,4
ENSG00000163421,PBANKA_122240,4
ENSG00000123610,PBANKA_122240,4
ENSG00000144827,PBANKA_122240,4
ENSG00000015285,PBANKA_122240,4
ENSG00000089775,PBANKA_122240,4
ENSG00000089597,PBANKA_122240,4
ENSG00000075975,PBANKA_122240,4
ENSG00000110651,PBANKA_122240,4
ENSG00000188243,PBANKA_122240,4
ENSG00000162396,PBANKA_122240,4
ENSG00000179387,PBANKA_122240,4
ENSG00000123427,PBANKA_122240,4
ENSG00000162441,PBANKA_122240,4
ENSG00000177485,PBANKA_122240,4
ENSG00000165917,PBANKA_122240,4
ENSG00000172345,PBANKA_122240,4
ENSG00000084774,PBANKA_122240,4
ENSG00000140320,PBANKA_122240,4
ENSG00000198846,PBANKA_122240,4
ENSG00000072958,PBANKA_122240,4
ENSG00000127125,PBANKA_122240,4
ENSG00000168564,PBANKA_122240,4
ENSG00000113282,PBANKA_122240,4
ENSG00000100997,PBANKA_122240,4
ENSG00000100994,PBANKA_122240,4
ENSG00000118217,PBANKA_122240,4
ENSG00000137343,PBANKA_122240,4
ENSG00000089154,PBANKA_122240,4
ENSG00000138600,PBANKA_122240,4
ENSG00000155636,PBANKA_122240,4
ENSG00000161021,PBANKA_122240,4
ENSG00000111786,PBANKA_122240,4
ENSG00000162980,PBANKA_122240,4
ENSG00000084090,PBANKA_122240,4
ENSG00000182195,PBANKA_122240,4
ENSG00000144028,PBANKA_122240,4
ENSG00000123728,PBANKA_122240,4
ENSG00000198771,PBANKA_122240,4
ENSG00000119041,PBANKA_122240,4
ENSG00000112367,PBANKA_122240,4
ENSG00000102158,PBANKA_122240,4
ENSG00000143756,PBANKA_122240,4
ENSG00000198440,PBANKA_122240,4
ENSG00000173198,PBANKA_122240,4
ENSG00000265972,PBANKA_122240,4
ENSG00000135678,PBANKA_122240,4
ENSG00000178562,PBANKA_122240,4
ENSG00000143742,PBANKA_122240,4
ENSG00000196187,PBANKA_122240,4
ENSG00000189007,PBANKA_122240,4
ENSG00000180917,PBANKA_122240,4
ENSG00000114948,PBANKA_122240,4
ENSG00000139726,PBANKA_122240,4
ENSG00000165934,PBANKA_122240,4
ENSG00000181467,PBANKA_122240,4
ENSG00000080371,PBANKA_122240,4
ENSG00000198873,PBANKA_122240,4
ENSG00000176946,PBANKA_122240,4
ENSG00000253719,PBANKA_122240,4
ENSG00000100600,PBANKA_122240,4
ENSG00000197771,PBANKA_122240,4
ENSG00000177932,PBANKA_122240,4
ENSG00000173991,PBANKA_122270,4
ENSG00000129219,PBANKA_122270,4
ENSG00000227500,PBANKA_122270,4
ENSG00000197136,PBANKA_122270,4
ENSG00000185896,PBANKA_122270,4
ENSG00000125818,PBANKA_122290,4
ENSG00000067836,PBANKA_122290,4
ENSG00000125818,PBANKA_122300,4
ENSG00000165502,PBANKA_122300,4
ENSG00000100568,PBANKA_122300,4
ENSG00000163956,PBANKA_122300,4
ENSG00000123349,PBANKA_122300,4
ENSG00000129219,PBANKA_122310,4
ENSG00000136770,PBANKA_122340,4
ENSG00000033100,PBANKA_122340,4
ENSG00000129219,PBANKA_122350,4
ENSG00000227500,PBANKA_122350,4
ENSG00000197136,PBANKA_122350,4
ENSG00000197746,PBANKA_122350,4
ENSG00000033100,PBANKA_122350,4
ENSG00000068120,PBANKA_122380,4
ENSG00000089693,PBANKA_122380,4
ENSG00000221983,PBANKA_122380,4
ENSG00000092010,PBANKA_122380,4
ENSG00000204131,PBANKA_122380,4
ENSG00000184840,PBANKA_122380,4
ENSG00000147813,PBANKA_122380,4
ENSG00000163156,PBANKA_122380,4
ENSG00000139180,PBANKA_122380,4
ENSG00000163956,PBANKA_122380,4
ENSG00000169609,PBANKA_122400,4
ENSG00000068120,PBANKA_122400,4
ENSG00000016864,PBANKA_122400,4
ENSG00000187051,PBANKA_122400,4
ENSG00000169718,PBANKA_122400,4
ENSG00000130560,PBANKA_122400,4
ENSG00000184840,PBANKA_122400,4
ENSG00000198960,PBANKA_122400,4
ENSG00000155438,PBANKA_122400,4
ENSG00000084754,PBANKA_122400,4
ENSG00000139180,PBANKA_122400,4
ENSG00000034533,PBANKA_122400,4
ENSG00000170458,PBANKA_122410,4
ENSG00000168591,PBANKA_122410,4
ENSG00000214530,PBANKA_122410,4
ENSG00000105856,PBANKA_122410,4
ENSG00000113732,PBANKA_122410,4
ENSG00000163956,PBANKA_122410,4
ENSG00000187566,PBANKA_122430,4
ENSG00000173264,PBANKA_122430,4
ENSG00000168612,PBANKA_122430,4
ENSG00000129219,PBANKA_122430,4
ENSG00000168301,PBANKA_122510,4
ENSG00000170458,PBANKA_122510,4
ENSG00000136986,PBANKA_122510,4
ENSG00000166527,PBANKA_122510,4
ENSG00000104324,PBANKA_122510,4
ENSG00000151665,PBANKA_122510,4
ENSG00000163156,PBANKA_122510,4
ENSG00000139180,PBANKA_122510,4
ENSG00000113732,PBANKA_122510,4
ENSG00000138760,PBANKA_122510,4
ENSG00000150991,PBANKA_122510,4
ENSG00000163956,PBANKA_122510,4
ENSG00000140471,PBANKA_122510,4
ENSG00000123689,PBANKA_122540,4
ENSG00000078814,PBANKA_122570,4
ENSG00000129219,PBANKA_122570,4
ENSG00000077549,PBANKA_122570,4
ENSG00000068120,PBANKA_122580,4
ENSG00000106066,PBANKA_122580,4
ENSG00000105355,PBANKA_122580,4
ENSG00000146007,PBANKA_122580,4
ENSG00000168591,PBANKA_122580,4
ENSG00000092010,PBANKA_122580,4
ENSG00000136770,PBANKA_122580,4
ENSG00000214530,PBANKA_122580,4
ENSG00000138964,PBANKA_122580,4
ENSG00000163956,PBANKA_122580,4
ENSG00000100596,PBANKA_122580,4
ENSG00000244754,PBANKA_122610,4
ENSG00000022277,PBANKA_122610,4
ENSG00000161533,PBANKA_122610,4
ENSG00000163512,PBANKA_122610,4
ENSG00000089693,PBANKA_122610,4
ENSG00000105402,PBANKA_122610,4
ENSG00000146007,PBANKA_122610,4
ENSG00000111642,PBANKA_122610,4
ENSG00000168591,PBANKA_122610,4
ENSG00000013364,PBANKA_122610,4
ENSG00000105401,PBANKA_122610,4
ENSG00000104805,PBANKA_122610,4
ENSG00000175467,PBANKA_122610,4
ENSG00000136279,PBANKA_122610,4
ENSG00000172354,PBANKA_122610,4
ENSG00000159720,PBANKA_122610,4
ENSG00000092010,PBANKA_122610,4
ENSG00000213928,PBANKA_122610,4
ENSG00000160325,PBANKA_122610,4
ENSG00000172893,PBANKA_122610,4
ENSG00000136770,PBANKA_122610,4
ENSG00000115526,PBANKA_122610,4
ENSG00000214530,PBANKA_122610,4
ENSG00000158019,PBANKA_122610,4
ENSG00000110057,PBANKA_122610,4
ENSG00000093167,PBANKA_122610,4
ENSG00000180353,PBANKA_122610,4
ENSG00000110719,PBANKA_122610,4
ENSG00000138964,PBANKA_122610,4
ENSG00000000938,PBANKA_122610,4
ENSG00000163956,PBANKA_122610,4
ENSG00000100596,PBANKA_122610,4
ENSG00000112367,PBANKA_122610,4
ENSG00000149923,PBANKA_122610,4
ENSG00000117419,PBANKA_122620,4
ENSG00000221983,PBANKA_122630,4
ENSG00000123349,PBANKA_122630,4
ENSG00000184840,PBANKA_122640,4
ENSG00000163156,PBANKA_122640,4
ENSG00000105402,PBANKA_122650,4
ENSG00000244754,PBANKA_122670,4
ENSG00000104805,PBANKA_122670,4
ENSG00000166527,PBANKA_122670,4
ENSG00000136770,PBANKA_122670,4
ENSG00000163956,PBANKA_122670,4
ENSG00000161533,PBANKA_122720,4
ENSG00000184840,PBANKA_122720,4
ENSG00000143409,PBANKA_122720,4
ENSG00000084754,PBANKA_122720,4
ENSG00000115307,PBANKA_122720,4
ENSG00000007944,PBANKA_122730,4
ENSG00000149294,PBANKA_122740,4
ENSG00000197948,PBANKA_122760,4
ENSG00000169926,PBANKA_122760,4
ENSG00000167182,PBANKA_122760,4
ENSG00000161021,PBANKA_122760,4
ENSG00000077044,PBANKA_122760,4
ENSG00000132694,PBANKA_122760,4
ENSG00000244754,PBANKA_122770,4
ENSG00000068120,PBANKA_122770,4
ENSG00000131069,PBANKA_122770,4
ENSG00000089693,PBANKA_122770,4
ENSG00000168591,PBANKA_122770,4
ENSG00000077549,PBANKA_122770,4
ENSG00000213928,PBANKA_122770,4
ENSG00000143409,PBANKA_122770,4
ENSG00000118197,PBANKA_122770,4
ENSG00000147813,PBANKA_122770,4
ENSG00000160712,PBANKA_122770,4
ENSG00000138964,PBANKA_122770,4
ENSG00000163956,PBANKA_122770,4
ENSG00000018280,PBANKA_122770,4
ENSG00000129219,PBANKA_122780,4
ENSG00000127463,PBANKA_122780,4
ENSG00000067836,PBANKA_122780,4
ENSG00000221983,PBANKA_122790,4
ENSG00000166527,PBANKA_122790,4
ENSG00000166169,PBANKA_122790,4
ENSG00000123349,PBANKA_122790,4
ENSG00000105402,PBANKA_122820,4
ENSG00000034152,PBANKA_122820,4
ENSG00000136247,PBANKA_122830,4
ENSG00000166527,PBANKA_122830,4
ENSG00000027847,PBANKA_122830,4
ENSG00000100104,PBANKA_122830,4
ENSG00000161533,PBANKA_122840,4
ENSG00000156050,PBANKA_122840,4
ENSG00000166527,PBANKA_122840,4
ENSG00000178163,PBANKA_122840,4
ENSG00000177125,PBANKA_122840,4
ENSG00000143409,PBANKA_122840,4
ENSG00000160712,PBANKA_122840,4
ENSG00000129219,PBANKA_122860,4
ENSG00000170458,PBANKA_122870,4
ENSG00000139180,PBANKA_122870,4
ENSG00000131475,PBANKA_122890,4
ENSG00000167862,PBANKA_122890,4
ENSG00000125818,PBANKA_122910,4
ENSG00000186350,PBANKA_122910,4
ENSG00000197746,PBANKA_122910,4
ENSG00000034152,PBANKA_122910,4
ENSG00000033100,PBANKA_122910,4
ENSG00000163956,PBANKA_122920,4
ENSG00000168612,PBANKA_122930,4
ENSG00000165821,PBANKA_122940,4
ENSG00000165072,PBANKA_122940,4
ENSG00000147234,PBANKA_122940,4
ENSG00000166527,PBANKA_122970,4
ENSG00000122133,PBANKA_122970,4
ENSG00000249715,PBANKA_122970,4
ENSG00000067248,PBANKA_123005,4
ENSG00000079785,PBANKA_123005,4
ENSG00000171421,PBANKA_123005,4
ENSG00000016864,PBANKA_123005,4
ENSG00000187051,PBANKA_123005,4
ENSG00000214087,PBANKA_123005,4
ENSG00000138709,PBANKA_123005,4
ENSG00000176896,PBANKA_123005,4
ENSG00000197345,PBANKA_123005,4
ENSG00000120963,PBANKA_123005,4
ENSG00000059691,PBANKA_123005,4
ENSG00000164934,PBANKA_123005,4
ENSG00000169718,PBANKA_123005,4
ENSG00000161533,PBANKA_123005,4
ENSG00000122034,PBANKA_123005,4
ENSG00000259494,PBANKA_123005,4
ENSG00000125656,PBANKA_123005,4
ENSG00000169490,PBANKA_123005,4
ENSG00000004961,PBANKA_123005,4
ENSG00000081307,PBANKA_123005,4
ENSG00000109534,PBANKA_123005,4
ENSG00000136247,PBANKA_123005,4
ENSG00000132463,PBANKA_123005,4
ENSG00000052723,PBANKA_123005,4
ENSG00000165209,PBANKA_123005,4
ENSG00000070010,PBANKA_123005,4
ENSG00000131871,PBANKA_123005,4
ENSG00000181924,PBANKA_123005,4
ENSG00000147364,PBANKA_123005,4
ENSG00000121542,PBANKA_123005,4
ENSG00000137692,PBANKA_123005,4
ENSG00000241343,PBANKA_123005,4
ENSG00000196704,PBANKA_123005,4
ENSG00000027847,PBANKA_123005,4
ENSG00000198960,PBANKA_123005,4
ENSG00000143409,PBANKA_123005,4
ENSG00000177156,PBANKA_123005,4
ENSG00000156795,PBANKA_123005,4
ENSG00000136522,PBANKA_123005,4
ENSG00000087448,PBANKA_123005,4
ENSG00000123179,PBANKA_123005,4
ENSG00000155438,PBANKA_123005,4
ENSG00000180964,PBANKA_123005,4
ENSG00000164587,PBANKA_123005,4
ENSG00000144827,PBANKA_123005,4
ENSG00000147687,PBANKA_123005,4
ENSG00000166169,PBANKA_123005,4
ENSG00000117899,PBANKA_123005,4
ENSG00000125445,PBANKA_123005,4
ENSG00000178449,PBANKA_123005,4
ENSG00000139180,PBANKA_123005,4
ENSG00000162441,PBANKA_123005,4
ENSG00000132254,PBANKA_123005,4
ENSG00000167182,PBANKA_123005,4
ENSG00000092108,PBANKA_123005,4
ENSG00000185798,PBANKA_123005,4
ENSG00000188690,PBANKA_123005,4
ENSG00000171863,PBANKA_123005,4
ENSG00000165898,PBANKA_123005,4
ENSG00000114503,PBANKA_123005,4
ENSG00000155636,PBANKA_123005,4
ENSG00000111906,PBANKA_123005,4
ENSG00000144021,PBANKA_123005,4
ENSG00000134330,PBANKA_123005,4
ENSG00000129636,PBANKA_123005,4
ENSG00000163322,PBANKA_123005,4
ENSG00000071994,PBANKA_123005,4
ENSG00000111481,PBANKA_123005,4
ENSG00000167965,PBANKA_123005,4
ENSG00000182180,PBANKA_123005,4
ENSG00000143486,PBANKA_123005,4
ENSG00000149313,PBANKA_123005,4
ENSG00000116906,PBANKA_123005,4
ENSG00000034533,PBANKA_123005,4
ENSG00000074201,PBANKA_123005,4
ENSG00000161057,PBANKA_123005,4
ENSG00000059588,PBANKA_123005,4
ENSG00000175087,PBANKA_123005,4
ENSG00000198860,PBANKA_123005,4
ENSG00000167862,PBANKA_123005,4
ENSG00000143222,PBANKA_123005,4
ENSG00000011260,PBANKA_123005,4
ENSG00000165678,PBANKA_123020,4
ENSG00000244754,PBANKA_123030,4
ENSG00000089693,PBANKA_123030,4
ENSG00000166527,PBANKA_123030,4
ENSG00000163156,PBANKA_123030,4
ENSG00000139180,PBANKA_123030,4
ENSG00000163956,PBANKA_123030,4
ENSG00000227500,PBANKA_123060,4
ENSG00000197136,PBANKA_123060,4
ENSG00000173264,PBANKA_123080,4
ENSG00000078814,PBANKA_123080,4
ENSG00000129219,PBANKA_123080,4
ENSG00000185896,PBANKA_123080,4
ENSG00000105229,PBANKA_123080,4
ENSG00000161533,PBANKA_123100,4
ENSG00000104805,PBANKA_123100,4
ENSG00000163956,PBANKA_123100,4
ENSG00000161533,PBANKA_123110,4
ENSG00000089693,PBANKA_123110,4
ENSG00000105355,PBANKA_123110,4
ENSG00000146007,PBANKA_123110,4
ENSG00000168591,PBANKA_123110,4
ENSG00000136986,PBANKA_123110,4
ENSG00000104805,PBANKA_123110,4
ENSG00000155287,PBANKA_123110,4
ENSG00000184840,PBANKA_123110,4
ENSG00000136770,PBANKA_123110,4
ENSG00000127948,PBANKA_123110,4
ENSG00000113732,PBANKA_123110,4
ENSG00000163956,PBANKA_123110,4
ENSG00000100596,PBANKA_123110,4
ENSG00000129219,PBANKA_123120,4
ENSG00000184840,PBANKA_123150,4
ENSG00000146007,PBANKA_123180,4
ENSG00000168591,PBANKA_123180,4
ENSG00000104805,PBANKA_123180,4
ENSG00000163956,PBANKA_123180,4
ENSG00000167434,PBANKA_123190,4
ENSG00000104973,PBANKA_123190,4
ENSG00000139180,PBANKA_123200,4
ENSG00000100865,PBANKA_123200,4
ENSG00000141698,PBANKA_123200,4
ENSG00000150991,PBANKA_123200,4
ENSG00000123349,PBANKA_123200,4
ENSG00000198888,PBANKA_123210,4
ENSG00000204618,PBANKA_123210,4
ENSG00000184840,PBANKA_123210,4
ENSG00000123349,PBANKA_123210,4
ENSG00000187566,PBANKA_123240,4
ENSG00000173264,PBANKA_123240,4
ENSG00000173991,PBANKA_123240,4
ENSG00000078814,PBANKA_123240,4
ENSG00000129219,PBANKA_123240,4
ENSG00000227500,PBANKA_123240,4
ENSG00000019582,PBANKA_123240,4
ENSG00000197136,PBANKA_123240,4
ENSG00000185896,PBANKA_123240,4
ENSG00000197746,PBANKA_123240,4
ENSG00000156886,PBANKA_123240,4
ENSG00000033100,PBANKA_123240,4
ENSG00000221983,PBANKA_123250,4
ENSG00000173264,PBANKA_123280,4
ENSG00000163634,PBANKA_123280,4
ENSG00000142534,PBANKA_123280,4
ENSG00000173264,PBANKA_123290,4
ENSG00000100991,PBANKA_123290,4
ENSG00000129219,PBANKA_123290,4
ENSG00000185896,PBANKA_123290,4
ENSG00000105229,PBANKA_123290,4
ENSG00000119203,PBANKA_123300,4
ENSG00000185670,PBANKA_123300,4
ENSG00000185896,PBANKA_123310,4
ENSG00000166527,PBANKA_123330,4
ENSG00000108691,PBANKA_123370,4
ENSG00000185339,PBANKA_123370,4
ENSG00000221983,PBANKA_123400,4
ENSG00000105402,PBANKA_123400,4
ENSG00000068120,PBANKA_123420,4
ENSG00000170458,PBANKA_123420,4
ENSG00000161533,PBANKA_123420,4
ENSG00000168591,PBANKA_123420,4
ENSG00000172354,PBANKA_123420,4
ENSG00000092010,PBANKA_123420,4
ENSG00000064547,PBANKA_123420,4
ENSG00000110719,PBANKA_123420,4
ENSG00000105402,PBANKA_123430,4
ENSG00000034152,PBANKA_123430,4
ENSG00000244754,PBANKA_123450,4
ENSG00000204344,PBANKA_123450,4
ENSG00000170458,PBANKA_123450,4
ENSG00000089693,PBANKA_123450,4
ENSG00000105355,PBANKA_123450,4
ENSG00000146007,PBANKA_123450,4
ENSG00000168591,PBANKA_123450,4
ENSG00000104805,PBANKA_123450,4
ENSG00000172354,PBANKA_123450,4
ENSG00000092010,PBANKA_123450,4
ENSG00000064547,PBANKA_123450,4
ENSG00000214530,PBANKA_123450,4
ENSG00000127948,PBANKA_123450,4
ENSG00000221983,PBANKA_123460,4
ENSG00000070495,PBANKA_123480,4
ENSG00000022277,PBANKA_123480,4
ENSG00000170458,PBANKA_123480,4
ENSG00000146007,PBANKA_123480,4
ENSG00000168591,PBANKA_123480,4
ENSG00000163956,PBANKA_123480,4
ENSG00000221983,PBANKA_123490,4
ENSG00000129219,PBANKA_123520,4
